Unnamed: 0,frame_number,body_x,body_y,body_prob,time,headings,in_arena,body_x_cm,body_y_cm,rel_x,rel_y,rel_x_cm,rel_y_cm,food_rel_x,food_rel_y,food_rel_x_cm,food_rel_y_cm,dist_to_food_cm
806,806,454.9021301269531,410.4067687988281,0.9991312623023988,26.866666666666667,90.80992378065604,1.0,39.51266257236507,35.64780883403896,-137.09786987304688,302.4067687988281,-11.9082798538928,26.266961229248675,-168.09786987304688,-203.59323120117188,-14.600930555267787,-17.68404699319471,22.932786379706922
807,807,454.8697204589844,411.7353820800781,0.9993478655815125,26.9,91.39737350622296,1.0,39.50984747832677,35.76321178512328,-137.13027954101562,303.7353820800781,-11.9110949479311,26.382364180333,-168.13027954101562,-202.26461791992188,-14.603745649306092,-17.568644042110385,22.84571383143909
808,808,454.37646484375,413.3239440917969,0.999408721923828,26.933333333333334,107.2498026058519,1.0,39.46700344354232,35.90119380496303,-137.62353515625,305.3239440917969,-11.953938982715552,26.520346200172742,-168.62353515625,-200.67605590820312,-14.646589684090545,-17.43066202227064,22.76731358568102
809,809,453.9376831054688,415.3520202636719,0.9992491602897644,26.966666666666665,102.20799271955458,1.0,39.428890993370274,36.0773518929192,-138.0623168945312,307.3520202636719,-11.992051432887598,26.69650428812891,-169.0623168945312,-198.64797973632807,-14.684702134262588,-17.254503934314474,22.65741341793652
810,810,452.5222778320313,417.1964111328125,0.9992105960845948,27.0,127.5030184595366,1.0,39.30594931587829,36.2375551305773,-139.4777221679687,309.1964111328125,-12.114993110379578,26.85670752578701,-170.4777221679687,-196.8035888671875,-14.807643811754566,-17.094300696656372,22.61595524322375
811,811,451.5080261230469,418.6262817382813,0.9991986155509948,27.03333333333333,125.34926386734404,1.0,39.21785171666643,36.36175326247056,-140.49197387695312,310.6262817382813,-12.203090709591438,26.98090565768027,-171.49197387695312,-195.3737182617187,-14.895741410966428,-16.970102564763113,22.58024564173206
812,812,450.0513916015625,420.22857666015625,0.999438226222992,27.066666666666663,132.27374332240726,1.0,39.09132887905605,36.500928118767206,-141.9486083984375,312.22857666015625,-12.329613547201824,27.12008051397692,-172.9486083984375,-193.77142333984372,-15.022264248576812,-16.830927708466465,22.559888091072022
813,813,448.8347473144531,422.10784912109375,0.9993213415145874,27.1,122.91909052362578,1.0,38.98565152121705,36.66416116102585,-143.16525268554688,314.1078491210937,-12.43529090504082,27.28331355623557,-174.16525268554688,-191.89215087890625,-15.127941606415812,-16.667694666207815,22.50925726746796
814,814,448.2348327636719,423.1672058105469,0.998970866203308,27.133333333333333,119.52291276820591,1.0,38.93354312328395,36.75617656531173,-143.76516723632812,315.1672058105469,-12.487399302973923,27.375328960521447,-174.76516723632812,-190.83279418945312,-15.180050004348914,-16.575679261921938,22.476366724376128
815,815,446.2590637207031,424.6531066894531,0.9984995126724244,27.166666666666668,143.05456393916018,1.0,38.76192841685476,36.88524146994917,-145.74093627929688,316.6531066894531,-12.65901400940311,27.504393865158885,-176.74093627929688,-189.34689331054688,-15.3516647107781,-16.4466143572845,22.498105102638895
816,816,445.1297607421875,426.6786193847656,0.9979748129844666,27.2,119.14138552788896,1.0,38.6638374988817,37.06117689510005,-146.8702392578125,318.6786193847656,-12.757104927376174,27.68032929030976,-177.8702392578125,-187.3213806152344,-15.449755628751165,-16.27067893213362,22.43724452558079
817,817,444.363525390625,428.4067077636719,0.9982890486717224,27.23333333333333,113.9125249592512,1.0,38.5972825260816,37.21127813334198,-147.636474609375,320.4067077636719,-12.823659900176274,27.83043052855169,-178.636474609375,-185.59329223632807,-15.516310601551265,-16.12057769389169,22.374738431289213
818,818,442.9956665039063,431.4112854003906,0.99885094165802,27.266666666666666,114.4777947324324,1.0,38.47847071347821,37.47225484562735,-149.0043334960937,323.4112854003906,-12.942471712779664,28.09140724083706,-180.0043334960937,-182.58871459960935,-15.635122414154656,-15.859600981606324,22.270698152535978
819,819,442.0224914550781,432.9274597167969,0.9990590214729308,27.3,122.69487340129304,1.0,38.393941020646345,37.60394929196535,-149.97750854492188,324.9274597167969,-13.02700140561153,28.22310168717506,-180.97750854492188,-181.07254028320312,-15.71965210698652,-15.727906535268325,22.236782733723462
820,820,441.4520263671875,434.4932556152344,0.99867981672287,27.33333333333333,110.01815666113752,1.0,38.34439059422638,37.73995385403431,-150.5479736328125,326.4932556152344,-13.076551832031486,28.35910624924402,-181.5479736328125,-179.50674438476562,-15.769202533406476,-15.59190197319936,22.176004051258904
821,821,440.1307067871094,436.478759765625,0.9991874098777772,27.366666666666667,123.64309661599596,1.0,38.22962117183807,37.91241414897406,-151.86929321289062,328.478759765625,-13.191321254419805,28.53156654418377,-182.86929321289065,-177.521240234375,-15.883971955794795,-15.419441678259613,22.137293121827813
822,822,439.7087707519531,438.4717102050781,0.999195396900177,27.4,101.95381814128116,1.0,38.19297193438649,38.08552122634822,-152.29122924804688,330.4717102050781,-13.22797049187138,28.704673621557937,-183.29122924804688,-175.52828979492188,-15.92062119324637,-15.246334600885447,22.04352281149731
823,823,439.1058349609375,439.81494140625,0.999106228351593,27.433333333333334,114.17386706127292,1.0,38.14060111243287,38.20219388557223,-152.8941650390625,331.81494140625,-13.280341313825003,28.821346280781945,-183.8941650390625,-174.18505859375,-15.972992015199994,-15.12966194166144,22.000980532389946
824,824,437.4038696289063,441.9273071289063,0.9990817308425904,27.466666666666665,128.8589238006512,1.0,37.99276891420675,38.38567333862613,-154.5961303710937,333.9273071289063,-13.428173512051124,29.004825733835848,-185.5961303710937,-172.0726928710937,-16.12082421342611,-14.946182488607535,21.983387916855403
825,825,436.3631591796875,442.9344177246094,0.9989523887634276,27.5,135.9400025831454,1.0,37.902373116754575,38.47315066288039,-155.6368408203125,334.9344177246094,-13.518569309503292,29.092303058090103,-186.6368408203125,-171.06558227539062,-16.211220010878282,-14.858705164353278,21.99056100699296
826,826,435.548828125,445.0010986328125,0.998971939086914,27.53333333333333,111.50585076528706,1.0,37.83164056560762,38.65266194665431,-156.451171875,337.0010986328125,-13.589301860650252,29.271814341864022,-187.451171875,-168.9989013671875,-16.281952562025243,-14.67919388057936,21.922151176736257
827,827,434.2290344238281,446.9941101074219,0.998990833759308,27.566666666666663,123.51295562966952,1.0,37.7170036806034,38.82577432552384,-157.77096557617188,338.9941101074219,-13.70393874565447,29.44492672073355,-188.77096557617188,-167.00588989257812,-16.39658944702946,-14.506081501709833,21.892339893868954
828,828,431.9774475097656,449.17864990234375,0.9990485310554504,27.6,135.8658960264125,1.0,37.52143151662414,39.01552279684571,-160.02255249023438,341.1786499023437,-13.899510909633731,29.634675192055425,-191.0225524902344,-164.82135009765625,-16.592161611008724,-14.316333030387964,21.914771693148186
829,829,430.034912109375,450.7203979492188,0.999207079410553,27.633333333333333,141.5617342491883,1.0,37.35270347442067,39.14943856974124,-161.965087890625,342.7203979492188,-14.068238951837204,29.76859096495096,-192.965087890625,-163.2796020507812,-16.760889653212192,-14.182417257492428,21.95605568477122
830,830,428.5030822753906,451.8917236328125,0.999196469783783,27.666666666666668,142.5963805274816,1.0,37.21964919452179,39.251179567272445,-163.49691772460938,343.8917236328125,-14.20129323173608,29.870331962482155,-194.49691772460935,-162.1082763671875,-16.893943933111068,-14.08067625996123,21.992516580712994
831,831,426.0260620117188,453.4421081542969,0.9989320635795592,27.7,147.95725898819296,1.0,37.00449595741547,39.38584550176199,-165.9739379882812,345.4421081542969,-14.416446468842402,30.00499789697169,-196.9739379882812,-160.55789184570312,-17.109097170217392,-13.946010325471686,22.07288857349902
832,832,424.8090515136719,454.8657531738281,0.9988310933113098,27.73333333333333,130.52565288638365,1.0,36.89878679060429,39.50950288112811,-167.19094848632812,346.8657531738281,-14.522155635653588,30.12865527633782,-198.19094848632807,-159.13424682617188,-17.214806337028577,-13.822352946105564,22.077295989049755
