Unnamed: 0,frame_number,body_x,body_y,body_prob,time,headings,in_arena,body_x_cm,body_y_cm,rel_x,rel_y,rel_x_cm,rel_y_cm,food_rel_x,food_rel_y,food_rel_x_cm,food_rel_y_cm,dist_to_food_cm
419,419,452.3150024414063,521.4747314453125,0.9991092085838318,13.966666666666669,94.51504789566602,1.0,39.61203709273952,45.66878457146466,-148.6849975585937,410.4747314453125,-13.02126970503894,35.94782441413786,-170.6849975585937,-92.5252685546875,-14.947946492977588,-8.103013055550269,17.002938714685147
420,420,451.8716125488281,523.32373046875,0.9989894032478333,14.0,103.48489558633123,1.0,39.57320668301056,45.83071291234549,-149.12838745117188,412.32373046875,-13.060100114767891,36.10975275501869,-171.12838745117188,-90.67626953125,-14.98677690270654,-7.941084714669439,16.960669455450596
421,421,451.77484130859375,527.55029296875,0.9992910623550416,14.033333333333331,91.31161317923524,1.0,39.56473182381513,46.2008592696874,-149.22515869140625,416.55029296875,-13.068574973963331,36.47989911236059,-171.22515869140625,-86.44970703125,-14.99525176190198,-7.570938357327533,16.79811546017224
422,422,450.7076721191406,530.2783813476562,0.9991627931594848,14.066666666666666,111.36436289982905,1.0,39.47127318262773,46.43977493128212,-150.29232788085938,419.27838134765625,-13.162033615150722,36.71881477395532,-172.29232788085938,-83.72161865234375,-15.08871040308937,-7.332022695732813,16.775808130729153
423,423,450.2965393066406,531.97265625,0.9994078874588012,14.1,103.63975436250794,1.0,39.43526772596393,46.58815311886088,-150.70346069335938,420.97265625,-13.198039071814527,36.86719296153407,-172.70346069335938,-82.02734375,-15.124715859753175,-7.183644508154053,16.74400723416593
424,424,450.1292114257813,533.252197265625,0.9995182752609252,14.133333333333333,97.45039375885426,1.0,39.42061378305363,46.70021048131634,-150.8707885742187,422.252197265625,-13.212693014724827,36.97925032398953,-172.8707885742187,-80.747802734375,-15.139369802663476,-7.071587145698593,16.709514139585515
425,425,450.1292114257813,533.2891845703125,0.999509334564209,14.166666666666666,90.0,1.0,39.42061378305363,46.70344968956133,-150.8707885742187,422.2891845703125,-13.212693014724827,36.98248953223453,-172.8707885742187,-80.7108154296875,-15.139369802663476,-7.068347937453601,16.708143541001295
426,426,450.1052856445313,533.2903442382812,0.9995057582855223,14.2,177.22508030892152,1.0,39.41851845362783,46.70355124889574,-150.8947143554687,422.2903442382813,-13.21478834415063,36.98259109156894,-172.8947143554687,-80.70965576171875,-15.141465132089278,-7.068246378119187,16.709999198326443
427,427,450.0968627929688,533.2903442382812,0.9994675517082214,14.233333333333333,180.0,1.0,39.4177808121463,46.70355124889574,-150.9031372070312,422.2903442382813,-13.215525985632164,36.98259109156894,-172.9031372070312,-80.70965576171875,-15.142202773570812,-7.068246378119187,16.71066760179648
428,428,450.0881958007813,533.4100952148438,0.9995073080062866,14.266666666666666,94.13957150025738,1.0,39.417021789752255,46.71403858648102,-150.9118041992187,422.41009521484375,-13.216285008026205,36.99307842915421,-172.9118041992187,-80.58990478515625,-15.142961795964853,-7.057759040533917,16.706922356564935
429,429,449.9471740722656,535.5816650390625,0.999402642250061,14.3,93.71557025952951,1.0,39.4046716401647,46.9042164580133,-151.05282592773438,424.5816650390625,-13.228635157613756,37.183256300686494,-173.05282592773438,-78.4183349609375,-15.155311945552404,-6.867581169001632,16.638724448701865
430,430,449.89947509765625,537.3306884765625,0.998785436153412,14.333333333333334,91.56217042735332,1.0,39.40049434438341,47.057389315222025,-151.10052490234375,426.3306884765625,-13.232812453395043,37.33642915789522,-173.10052490234375,-76.6693115234375,-15.159489241333691,-6.7144083117929085,16.57990931928114
431,431,449.4493713378906,540.5335083007812,0.9985460042953492,14.366666666666667,97.9995928038658,1.0,39.36107595956049,47.33788016118893,-151.55062866210938,429.5335083007813,-13.27223083821797,37.61692000386213,-173.55062866210938,-73.46649169921875,-15.198907626156618,-6.433917465825999,16.504608053071195
432,432,448.1329345703125,543.445068359375,0.9987391829490662,14.4,114.3296940636485,1.0,39.24578740670223,47.59286357853356,-152.8670654296875,432.445068359375,-13.387519391076232,37.87190342120676,-174.8670654296875,-70.554931640625,-15.31419617901488,-6.178934048481369,16.513746715534793
433,433,447.8460083007813,546.6024169921875,0.999280035495758,14.433333333333334,95.1925314683234,1.0,39.220659489276976,47.86937222954582,-153.1539916992187,435.6024169921875,-13.412647308501484,38.14841207221902,-175.1539916992187,-67.3975830078125,-15.339324096440134,-5.902425397469112,16.435738173514363
434,434,447.6129150390625,549.7919921875,0.999427080154419,14.466666666666669,94.17972926558626,1.0,39.200246063059765,48.14870316100916,-153.3870849609375,438.7919921875,-13.433060734718692,38.42774300368236,-175.3870849609375,-64.2080078125,-15.35973752265734,-5.623094466005772,16.356672281932916
435,435,447.6129150390625,552.2098999023438,0.9988683462142944,14.5,90.0,1.0,39.200246063059765,48.360454373262215,-153.3870849609375,441.20989990234375,-13.433060734718692,38.63949421593541,-175.3870849609375,-61.79010009765625,-15.35973752265734,-5.411343253752716,16.285090499437292
436,436,447.6129150390625,554.7684936523438,0.9981310963630676,14.533333333333331,90.0,1.0,39.200246063059765,48.58452633634812,-153.3870849609375,443.76849365234375,-13.433060734718692,38.86356617902132,-175.3870849609375,-59.23150634765625,-15.35973752265734,-5.187271290666812,16.21201160275627
437,437,447.510009765625,558.3533325195312,0.998239278793335,14.566666666666666,91.64426335420652,1.0,39.19123400843756,48.89847296516223,-153.489990234375,447.3533325195313,-13.442072789340896,39.17751280783543,-175.489990234375,-55.64666748046875,-15.368749577279544,-4.873324661852702,16.122895423246774
438,438,447.510009765625,561.4844970703125,0.9991727471351624,14.6,90.0,1.0,39.19123400843756,49.17268851330798,-153.489990234375,450.4844970703125,-13.442072789340896,39.45172835598118,-175.489990234375,-52.5155029296875,-15.368749577279544,-4.599109113706948,16.042140387395705
439,439,447.8460388183594,563.9910888671875,0.9993005990982056,14.633333333333333,82.36455711554957,1.0,39.22066216189103,49.39220634202964,-153.15396118164062,452.9910888671875,-13.412644635887428,39.67124618470284,-175.15396118164062,-50.0089111328125,-15.339321423826076,-4.37959128498529,15.95229142057556
440,440,448.0674743652344,566.5341796875,0.9993484616279602,14.666666666666666,85.02361335218113,1.0,39.24005464953596,49.61492061717127,-152.93252563476562,455.5341796875,-13.393252148242492,39.89396045984447,-174.93252563476562,-47.4658203125,-15.31992893618114,-4.156877009843656,15.873873159522438
441,441,448.7574462890625,568.562744140625,0.9990732669830322,14.7,71.21538416931611,1.0,39.30047978089819,49.792574619201886,-152.2425537109375,457.562744140625,-13.332827016880264,40.07161446187508,-174.2425537109375,-45.437255859375,-15.259503804818912,-3.979223007813048,15.769802538877636
442,442,449.7105712890625,571.2244262695312,0.998779594898224,14.733333333333333,70.29799999151919,1.0,39.38395086333019,50.02567467259438,-151.2894287109375,460.2244262695313,-13.249355934448262,40.30471451526757,-173.2894287109375,-42.77557373046875,-15.17603272238691,-3.746122954420557,15.631551630615395
443,443,450.2138977050781,573.758056640625,0.998889982700348,14.766666666666666,78.764009856018,1.0,39.42803028707991,50.24756043737632,-150.78610229492188,462.758056640625,-13.205276510698551,40.52660028004952,-172.78610229492188,-40.241943359375,-15.1319532986372,-3.524237189638616,15.536932078147508
444,444,450.63616943359375,575.6326904296875,0.9993581175804138,14.8,77.30567902362107,1.0,39.465011247876895,50.411733774070505,-150.36383056640625,464.6326904296875,-13.16829554990156,40.690773616743705,-172.36383056640625,-38.3673095703125,-15.09497233784021,-3.3600638529444256,15.464417835018065
445,445,451.0875854492188,579.1331176757812,0.9994720816612244,14.833333333333334,82.65167817912707,1.0,39.50454455510456,50.718287952384905,-149.9124145507812,468.1331176757813,-13.1287622426739,40.997327795058105,-171.9124145507812,-34.86688232421875,-15.055439030612549,-3.0535096746300243,15.361971414423044
446,446,451.6291809082031,581.623291015625,0.99953293800354,14.866666666666667,77.72965844962164,1.0,39.551975436889926,50.93636791474039,-149.37081909179688,470.623291015625,-13.081331360888534,41.21540775741359,-171.37081909179688,-32.376708984375,-15.008008148827182,-2.835429712274542,15.27350549967205
447,447,452.7231140136719,584.146728515625,0.9994660019874572,14.9,66.56282940752772,1.0,39.64777796061103,51.15736102642512,-148.27688598632812,473.146728515625,-12.985528837167433,41.43640086909831,-170.27688598632812,-29.853271484375,-14.912205625106076,-2.6144366005898183,15.139655060269668
448,448,454.1738586425781,586.95458984375,0.9995867609977722,14.933333333333334,62.67584655631347,1.0,39.77482868796286,51.40326290118188,-146.82614135742188,475.95458984375,-12.858478109815596,41.68230274385508,-168.82614135742188,-27.04541015625,-14.785154897754245,-2.3685347258330447,14.973668959145026
449,449,455.5960998535156,590.387939453125,0.9996114373207092,14.966666666666669,67.49855796468978,1.0,39.89938319377936,51.70394267378466,-145.40390014648438,479.387939453125,-12.733923603999097,41.98298251645786,-167.40390014648438,-23.612060546875,-14.660600391937743,-2.067854953230271,14.805716056972187
450,450,456.1912231445313,592.2188110351562,0.9994180202484132,15.0,71.99329025750876,1.0,39.95150184063216,51.86428348191176,-144.8087768554687,481.21881103515625,-12.681804957146296,42.14332332458496,-166.8087768554687,-21.78118896484375,-14.608481745084944,-1.9075141451031743,14.732492969971128
451,451,457.1749877929688,595.1246337890625,0.9991268515586852,15.033333333333331,71.29649889075016,1.0,40.03765622758394,52.118764447812445,-143.8250122070312,484.1246337890625,-12.595650570194517,42.39780429048564,-165.8250122070312,-18.8753662109375,-14.522327358133165,-1.653033179202487,14.616104494301045
452,452,459.3905029296875,597.946044921875,0.9991590976715088,15.066666666666666,51.85919912251354,1.0,40.2316826633677,52.36585296321342,-141.6094970703125,486.946044921875,-12.401624134410762,42.64489280588662,-163.6094970703125,-16.053955078125,-14.32830092234941,-1.4059446638015087,14.39711386768441
453,453,460.1391296386719,600.21728515625,0.9994105100631714,15.1,71.7571901515692,1.0,40.29724455896002,52.56475959227718,-140.86087036132812,489.21728515625,-12.33606223881844,42.84379943495038,-162.86087036132812,-13.78271484375,-14.262739026757089,-1.207038034737752,14.313722973520314
454,454,463.2453002929688,602.1400146484375,0.9981635212898254,15.133333333333333,31.757639019952805,1.0,40.56927123618775,52.73314496873548,-137.7546997070312,491.1400146484375,-12.064035561590709,43.01218481140868,-159.7546997070312,-11.8599853515625,-13.990712349529357,-1.0386526582794469,14.029213498689943
455,455,465.2848205566406,605.0543212890625,0.9988688826560974,15.166666666666666,55.01450360400637,1.0,40.74788470666716,52.98836892134583,-135.71517944335938,494.0543212890625,-11.885422091111298,43.26740876401903,-157.71517944335938,-8.9456787109375,-13.812098879049946,-0.7834287056690995,13.834299258781382
456,456,466.8133239746094,606.9888305664062,0.9993821382522584,15.2,51.68686810666168,1.0,40.881745254652856,53.15778592683266,-134.18667602539062,495.9888305664063,-11.751561543125604,43.43682576950585,-156.18667602539062,-7.01116943359375,-13.678238331064252,-0.6140117001822737,13.692012788825316
457,457,467.41302490234375,608.1599731445312,0.9994068145751952,15.233333333333333,62.8846105536682,1.0,40.93426479361518,53.26035016413448,-133.58697509765625,497.1599731445313,-11.699042004163282,43.53939000680767,-155.58697509765625,-5.84002685546875,-13.62571879210193,-0.5114474628804528,13.635314118447234
458,458,467.4680480957031,608.4600219726562,0.9993817806243896,15.266666666666666,79.60851114897133,1.0,40.93908351677171,53.28662730560705,-133.53195190429688,497.46002197265625,-11.694223281006746,43.56566714828025,-155.53195190429688,-5.53997802734375,-13.620900068945394,-0.4851703214078787,13.629538104021412
459,459,467.4686279296875,608.5097045898438,0.999322772026062,15.3,89.3313449698865,1.0,40.93913429643892,53.29097832130247,-133.5313720703125,497.50970458984375,-11.69417250133954,43.57001816397567,-155.5313720703125,-5.49029541015625,-13.620849289278189,-0.4808193057124607,13.629333166592408
461,461,467.4680480957031,608.4998779296875,0.9993696808815002,15.366666666666667,266.623108646805,1.0,40.93908351677171,53.290117739574015,-133.53195190429688,497.4998779296875,-11.694223281006746,43.569157582247215,-155.53195190429688,-5.5001220703125,-13.620900068945394,-0.4816798874409156,13.6294143015084
462,462,467.464599609375,608.4998779296875,0.9993687272071838,15.4,180.0,1.0,40.93878151138253,53.290117739574015,-133.535400390625,497.4998779296875,-11.694525286395924,43.569157582247215,-155.535400390625,-5.5001220703125,-13.621202074334573,-0.4816798874409156,13.629716118240376
463,463,467.464599609375,608.5097045898438,0.999338686466217,15.433333333333334,90.0,1.0,40.93878151138253,53.29097832130247,-133.535400390625,497.50970458984375,-11.694525286395924,43.57001816397567,-155.535400390625,-5.49029541015625,-13.621202074334573,-0.4808193057124607,13.629685732055682
464,464,467.464599609375,609.3131713867188,0.9993896484375,15.466666666666669,90.0,1.0,40.93878151138253,53.36134290436694,-133.535400390625,498.3131713867188,-11.694525286395924,43.64038274704014,-155.535400390625,-4.68682861328125,-13.621202074334573,-0.4104547226479844,13.627384893265488
465,465,468.5032653808594,610.4939575195312,0.9995312690734864,15.5,48.66387511778346,1.0,41.0297439310346,53.46475168771284,-132.49673461914062,499.4939575195313,-11.603562866743864,43.74379153038604,-154.49673461914062,-3.50604248046875,-13.530239654682513,-0.3070459393020897,13.533723150780979
466,466,469.8229675292969,611.1987915039062,0.9995744824409484,15.533333333333331,28.10603552938112,1.0,41.14531845359765,53.526478382124,-131.17703247070312,500.1987915039063,-11.487988344180806,43.8055182247972,-153.17703247070312,-2.80120849609375,-13.414665132119454,-0.245319244890925,13.41690806925408
467,467,472.2595825195313,612.3753662109375,0.999496340751648,15.566666666666666,25.774625351241795,1.0,41.35870797827165,53.629518344729135,-128.7404174804687,501.3753662109375,-11.274598819506805,43.90855818740233,-150.7404174804687,-1.6246337890625,-13.201275607445451,-0.1422792822857967,13.202042306321472
468,468,474.9057922363281,615.1442260742188,0.9992638230323792,15.6,46.29751507567351,1.0,41.59045301633393,53.87200461871272,-126.09420776367188,504.1442260742188,-11.042853781444526,44.15104446138592,-148.09420776367188,1.14422607421875,-12.969530569383174,0.1002069916977921,12.969917680207137
469,469,476.7430725097656,615.91943359375,0.99938702583313,15.633333333333333,22.87644230484203,1.0,41.751355073414366,53.93989436115437,-124.25692749023438,504.91943359375,-10.88195172436409,44.21893420382757,-146.25692749023438,1.91943359375,-12.808628512302738,0.1680967341394446,12.809731491260967
470,470,479.6130676269531,616.1862182617188,0.9990873336791992,15.666666666666666,5.310752977759691,1.0,42.00269839040448,53.9632583532977,-121.38693237304688,505.1862182617188,-10.63060840737398,44.2422981959709,-143.38693237304688,2.18621826171875,-12.557285195312629,0.1914607262827768,12.558744709807838
471,471,482.0701293945313,617.2603759765625,0.9991247057914734,15.7,23.61358455401141,1.0,42.21787856650104,54.057329023105645,-118.9298706054687,506.2603759765625,-10.415428231277415,44.33636886577885,-140.9298706054687,3.2603759765625,-12.342105019216064,0.2855313960907165,12.345407424767796
472,472,484.7934265136719,617.6751708984375,0.999308705329895,15.733333333333333,8.660358486802835,1.0,42.45637462768778,54.093655193457074,-116.20657348632812,506.6751708984375,-10.176932170090677,44.37269503613027,-138.20657348632812,3.6751708984375,-12.103608958029325,0.3218575664421432,12.107887598667396
473,473,487.0086669921875,618.7764892578125,0.9995531439781188,15.766666666666666,26.43450757821037,1.0,42.65037700994497,54.19010448978155,-113.9913330078125,507.7764892578125,-9.982929787833486,44.469144332454746,-135.9913330078125,4.7764892578125,-11.909606575772134,0.4183068627666197,11.91695050846115
474,474,489.3294372558594,619.9378051757812,0.9993085861206056,15.8,26.58343181968481,1.0,42.85362129163383,54.29180814535491,-111.67056274414062,508.9378051757813,-9.779685506144627,44.57084798802811,-133.67056274414062,5.93780517578125,-11.706362294083275,0.5200105183399857,11.717906344544613
475,475,492.06781005859375,620.0341186523438,0.9987730383872986,15.833333333333334,2.014364843320763,1.0,43.093437624167954,54.3002429153394,-108.93218994140624,509.03411865234375,-9.5398691736105,44.5792827580126,-130.93218994140625,6.03411865234375,-11.46654596154915,0.5284452883244695,11.47871642262633
476,476,495.4795837402344,620.4327392578125,0.9981993436813354,15.866666666666667,6.664039995501156,1.0,43.39222785862782,54.33515260023716,-105.52041625976562,509.4327392578125,-9.24107893915064,44.61419244291036,-127.52041625976562,6.4327392578125,-11.167755727089288,0.563354973222228,11.18195585780009
477,477,498.1607360839844,621.7332763671875,0.9991794228553772,15.9,25.876468461411733,1.0,43.62703303979284,54.449048721168325,-102.83926391601562,510.7332763671875,-9.006273757985621,44.72808856384152,-124.83926391601562,7.7332763671875,-10.932950545924268,0.6772510941533934,10.953906914163444
478,478,501.7078857421875,621.7733764648438,0.9995817542076112,15.933333333333334,0.6476942633105125,1.0,43.937678990238496,54.4525605360478,-99.2921142578125,510.77337646484375,-8.695627807539964,44.73160037872099,-121.2921142578125,7.77337646484375,-10.62230459547861,0.6807629090328647,10.644096629467477
479,479,503.8296813964844,622.571044921875,0.9996652603149414,15.966666666666669,20.60326278872085,1.0,44.12349782823317,54.5224173224402,-97.17031860351562,511.571044921875,-8.509808969545286,44.8014571651134,-119.17031860351562,8.571044921875,-10.436485757483934,0.7506196954252713,10.463444217528247
480,480,506.00390625,623.634033203125,0.9991614818572998,16.0,26.054216496720866,1.0,44.31390821718898,54.61550981550089,-94.99609375,512.634033203125,-8.319398580589475,44.894549658174085,-116.99609375,9.634033203125,-10.246075368528125,0.843712188485961,10.28075438450693
481,481,508.1472473144531,623.8550415039062,0.9992596507072448,16.03333333333333,5.887186172473946,1.0,44.50161392071251,54.63486488654894,-92.85275268554688,512.8550415039062,-8.13169287706595,44.91390472922213,-114.85275268554688,9.85504150390625,-10.058369665004598,0.8630672595340062,10.095329881304732
482,482,510.6005859375,624.3237915039062,0.9990969896316528,16.066666666666666,10.816913852253734,1.0,44.716468037893314,54.67591623856468,-90.3994140625,513.3237915039062,-7.916838759885143,44.954956081237874,-112.3994140625,10.32379150390625,-9.84351554782379,0.9041186115497444,9.88494961059485
483,483,512.9536743164062,625.1068115234375,0.9992886781692504,16.1,18.40551789462308,1.0,44.92254261787544,54.74449017020659,-88.04632568359375,514.1068115234375,-7.710764179903013,45.02353001287979,-110.04632568359376,11.1068115234375,-9.63744096784166,0.9726925431916592,9.686402799399445
484,484,515.8248901367188,625.286376953125,0.999472439289093,16.133333333333333,3.578609178514085,1.0,45.173992839428095,54.76021583135637,-85.17510986328125,514.286376953125,-7.459313958350362,45.03925567402956,-107.17510986328124,11.286376953125,-9.38599074628901,0.988418204341438,9.437891334196237
